,cog,year,Trimestre 1,Trimestre 2,Trimestre 3,Trimestre 4,De 10 à 14 ans,De 15 à 19 ans,De 20 à 24 ans,De 20 à 39 ans,De 25 à 29 ans,De 30 à 34 ans,De 35 à 39 ans,De 40 à 44 ans,De 40 à 59 ans,De 45 à 49 ans,De 50 à 54 ans,De 55 à 59 ans,De 5 à 9 ans,De 60 à 64 ans,De 60 à 74 ans,De 65 à 69 ans,De 70 à 74 ans,De 75 à 79 ans,De 80 à 84 ans,De 85 à 89 ans,De 90 à 94 ans,75 ans ou plus,95 ans ou plus,Moins de 20 ans,Moins de 5 ans,Total,Président du conseil régional,Positionnement parti,Parti politique,Chomage moyenne anneé,Age moyen,De 20 à 64 ans,65 ans et plus
296,32,2019,10.9,10.4,10.2,10.1,400862.0,400749.0,361003.0,1462586.0,345464.0,373188.0,382931.0,367642.0,1538083.0,401654.0,387027.0,381760.0,397487.0,363570.0,978239.0,343035.0,271634.0,160474.0,148308.0,106079.0,48270.0,476593.0,13462.0,1549446.0,350348.0,6004947.0,,,,10.4,10.4,3364239.0,1091262.0
297,32,2020,9.7,8.6,10.7,9.4,401510.0,402713.0,359309.0,1452574.0,338206.0,372209.0,382850.0,363041.0,1528410.0,400644.0,383194.0,381531.0,394302.0,362357.0,997858.0,342127.0,293374.0,160332.0,147380.0,106950.0,48788.0,477762.0,14312.0,1541130.0,342605.0,5997734.0,,,,9.6,9.6,3343341.0,1113263.0
298,32,2021,9.6,9.3,9.5,8.9,404043.0,398263.0,362227.0,1450462.0,335686.0,370133.0,382416.0,366785.0,1526060.0,394554.0,383131.0,381590.0,388603.0,362262.0,1015508.0,339155.0,314091.0,165294.0,143245.0,104292.0,49849.0,477466.0,14786.0,1525796.0,334887.0,5995292.0,xavier bertrand,Droite,LR-NF,9.325,9.325,3338784.0,1130712.0
299,32,2022,8.8,9.0,8.7,8.6,404180.0,396743.0,366991.0,1448860.0,334508.0,364516.0,382845.0,377811.0,1528396.0,382937.0,386316.0,381332.0,381165.0,362222.0,1015839.0,337653.0,315964.0,193770.0,133218.0,101904.0,51319.0,495605.0,15394.0,1510216.0,328128.0,5998916.0,xavier bertrand,Droite,LR-NF,8.775,8.775,3339478.0,1149222.0
300,32,2023,8.7,9.0,9.2,9.3,402966.0,397681.0,368957.0,1442643.0,333880.0,359094.0,380712.0,383617.0,1526448.0,373039.0,390151.0,379641.0,373199.0,361521.0,1013672.0,335854.0,316297.0,217074.0,129241.0,100083.0,51973.0,514063.0,15692.0,1493466.0,319620.0,5990292.0,xavier bertrand,Droite,LR-NF,9.05,9.05,3330612.0,1166214.0
301,32,2024,9.2,9.0,9.1,,400990.0,400449.0,368075.0,1439636.0,336277.0,353206.0,382078.0,385151.0,1517208.0,363320.0,393047.0,375690.0,363360.0,363164.0,1013237.0,336609.0,313464.0,238940.0,128248.0,100219.0,52162.0,535887.0,16318.0,1476570.0,311771.0,5982538.0,xavier bertrand,Droite,LR-NF,9.1,9.1,3320008.0,1185960.0
302,44,1982,6.3,6.4,6.6,6.6,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,6.475,6.475,0.0,0.0
303,44,1983,6.6,6.7,6.9,7.2,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,6.8500000000000005,6.8500000000000005,0.0,0.0
304,44,1984,7.6,8.0,8.3,8.4,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.075,8.075,0.0,0.0
305,44,1985,8.6,8.6,8.7,8.7,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.649999999999999,8.649999999999999,0.0,0.0
306,44,1986,8.4,8.3,8.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.275,8.275,0.0,0.0
307,44,1987,8.3,8.3,8.2,8.1,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.225,8.225,0.0,0.0
308,44,1988,8.0,7.8,7.8,7.6,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.800000000000001,7.800000000000001,0.0,0.0
309,44,1989,7.3,7.1,6.9,6.7,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,6.999999999999999,6.999999999999999,0.0,0.0
310,44,1990,6.7,6.6,6.5,6.4,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,6.550000000000001,6.550000000000001,0.0,0.0
311,44,1991,6.3,6.4,6.5,6.7,,,,1647949.0,,,,,1203907.0,,,,,,629470.0,,,,,,,308833.0,,0.0,,5288277.0,,,,6.475,6.475,0.0,0.0
312,44,1992,6.9,7.0,7.2,7.4,,,,1648037.0,,,,,1219542.0,,,,,,656060.0,,,,,,,300170.0,,0.0,,5303373.0,,,,7.125,7.125,0.0,0.0
313,44,1993,7.6,7.9,8.3,8.5,,,,1648441.0,,,,,1238593.0,,,,,,682833.0,,,,,,,291379.0,,0.0,,5323379.0,,,,8.075,8.075,0.0,0.0
314,44,1994,8.7,8.8,8.7,8.4,,,,1645350.0,,,,,1259939.0,,,,,,704974.0,,,,,,,283404.0,,0.0,,5339076.0,,,,8.65,8.65,0.0,0.0
315,44,1995,8.2,8.0,7.9,8.0,,,,1633330.0,,,,,1281655.0,,,,,,722298.0,,,,,,,282736.0,,0.0,,5353077.0,,,,8.025,8.025,0.0,0.0
316,44,1996,8.2,8.4,8.6,8.6,,,,1614371.0,,,,,1304861.0,,,,,,721764.0,,,,,,,295336.0,,0.0,,5364143.0,,,,8.450000000000001,8.450000000000001,0.0,0.0
317,44,1997,8.7,8.7,8.7,8.5,,,,1594509.0,,,,,1327256.0,,,,,,720374.0,,,,,,,308352.0,,0.0,,5374950.0,,,,8.649999999999999,8.649999999999999,0.0,0.0
318,44,1998,8.3,8.1,8.0,8.1,,,,1574850.0,,,,,1347936.0,,,,,,719257.0,,,,,,,319758.0,,0.0,,5378869.0,,,,8.125,8.125,0.0,0.0
319,44,1999,8.1,8.0,7.8,7.4,365752.0,372589.0,349082.0,1557445.0,396460.0,403871.0,408032.0,403738.0,1368256.0,396087.0,322338.0,246093.0,346918.0,253809.0,719316.0,249865.0,215642.0,164001.0,71347.0,64978.0,24751.0,330863.0,5786.0,1411629.0,326370.0,5387509.0,,,,7.825000000000001,7.825000000000001,3179510.0,796370.0
320,44,2000,7.0,6.7,6.5,6.4,366567.0,371908.0,344247.0,1540153.0,388187.0,398382.0,409337.0,403213.0,1393108.0,396709.0,349947.0,243239.0,339441.0,251089.0,719772.0,250515.0,218168.0,175794.0,68320.0,65584.0,25599.0,341436.0,6139.0,1406402.0,328486.0,5400871.0,,,,6.65,6.65,3184350.0,810119.0
321,44,2001,6.3,6.1,6.2,6.3,365896.0,368714.0,349032.0,1528214.0,375569.0,394251.0,409362.0,402555.0,1421572.0,395805.0,378801.0,244411.0,334009.0,246814.0,714994.0,245640.0,222540.0,177081.0,82294.0,60410.0,26424.0,352694.0,6485.0,1399273.0,330654.0,5416747.0,,,,6.225,6.225,3196600.0,820874.0
322,44,2002,6.4,6.5,6.6,6.8,362353.0,366962.0,356689.0,1516418.0,359904.0,392302.0,407523.0,403102.0,1453289.0,397571.0,384880.0,267736.0,329971.0,239823.0,706966.0,241692.0,225451.0,178790.0,98297.0,54614.0,26801.0,365353.0,6851.0,1390689.0,331403.0,5432715.0,,,,6.575,6.575,3209530.0,832496.0
323,44,2003,7.2,7.4,7.3,7.8,358031.0,365551.0,361539.0,1506644.0,347408.0,393082.0,404615.0,401995.0,1477594.0,397012.0,388917.0,289670.0,327267.0,237993.0,703504.0,237954.0,227557.0,181339.0,112944.0,48356.0,27669.0,377421.0,7113.0,1381282.0,330433.0,5446445.0,,,,7.425000000000001,7.425000000000001,3222231.0,842932.0
324,44,2004,8.0,7.8,8.0,8.2,349750.0,370428.0,361759.0,1489411.0,336812.0,391013.0,399827.0,403570.0,1505037.0,397546.0,388976.0,314945.0,329383.0,234654.0,698637.0,237060.0,226923.0,183962.0,125838.0,43635.0,28111.0,388759.0,7213.0,1377034.0,327473.0,5458878.0,,,,8.0,8.0,3229102.0,852742.0
325,44,2005,8.0,8.2,8.4,8.6,341544.0,372537.0,363524.0,1474499.0,332706.0,383720.0,394549.0,404871.0,1532570.0,396908.0,389101.0,341690.0,331649.0,231860.0,694469.0,235075.0,227534.0,186758.0,135822.0,43263.0,28981.0,402528.0,7704.0,1371204.0,325474.0,5475270.0,,,,8.3,8.3,3238929.0,865137.0
326,44,2006,8.8,8.7,8.6,8.0,335551.0,371484.0,364873.0,1461516.0,336331.0,369632.0,390680.0,404355.0,1554987.0,395606.0,387198.0,367828.0,331934.0,231700.0,689611.0,232872.0,225039.0,193756.0,139277.0,54291.0,26927.0,422074.0,7823.0,1361904.0,322935.0,5490092.0,,,,8.525,8.525,3248203.0,879985.0
327,44,2007,8.1,7.7,7.6,7.2,331462.0,366973.0,362077.0,1450845.0,343685.0,356120.0,388963.0,403161.0,1562624.0,396783.0,388971.0,373709.0,333327.0,254054.0,702098.0,226023.0,222021.0,196503.0,141818.0,65410.0,24320.0,436273.0,8222.0,1354776.0,323014.0,5506616.0,,,,7.6499999999999995,7.6499999999999995,3267523.0,884317.0
328,44,2008,6.8,7.0,7.1,7.5,328449.0,363103.0,358097.0,1440209.0,348942.0,343132.0,390038.0,400730.0,1565731.0,397576.0,389790.0,377635.0,334126.0,275158.0,717947.0,224849.0,217940.0,198746.0,143781.0,75878.0,21255.0,448570.0,8910.0,1348995.0,323317.0,5521452.0,,,,7.1,7.1,3281098.0,891359.0
329,44,2009,8.5,9.2,9.1,9.4,329802.0,353911.0,360687.0,1430010.0,349392.0,332079.0,387852.0,395908.0,1563540.0,399785.0,389684.0,378163.0,333563.0,299465.0,739130.0,221462.0,218203.0,198102.0,146212.0,84338.0,19471.0,457207.0,9084.0,1341231.0,323955.0,5531118.0,,,,9.049999999999999,9.049999999999999,3293015.0,896872.0
330,44,2010,9.2,9.0,9.0,8.9,331471.0,344728.0,358540.0,1415473.0,349443.0,326952.0,380538.0,389904.0,1556895.0,400072.0,388551.0,378368.0,332102.0,325408.0,760427.0,217552.0,217467.0,198993.0,148061.0,90252.0,20299.0,466659.0,9054.0,1333076.0,324775.0,5532530.0,,,,9.025,9.025,3297776.0,901678.0
331,44,2011,8.8,8.7,8.9,9.1,333860.0,339747.0,354879.0,1402002.0,345178.0,332844.0,369101.0,385776.0,1549746.0,399599.0,388046.0,376325.0,328906.0,351299.0,783733.0,218117.0,214317.0,195740.0,152284.0,91901.0,26465.0,474983.0,8593.0,1328571.0,326058.0,5539035.0,,,,8.875,8.875,3303047.0,907417.0
332,44,2012,9.2,9.5,9.6,10.0,336000.0,333519.0,348277.0,1383688.0,340006.0,340817.0,354588.0,384473.0,1551558.0,398269.0,389944.0,378872.0,329461.0,356371.0,805749.0,239735.0,209643.0,193985.0,156649.0,93289.0,32994.0,485209.0,8292.0,1322751.0,323771.0,5548955.0,,,,9.575,9.575,3291617.0,934587.0
333,44,2013,10.3,10.4,10.2,10.0,336184.0,329823.0,343915.0,1366597.0,335153.0,345605.0,341924.0,385978.0,1547689.0,395040.0,388386.0,378285.0,330507.0,358998.0,827550.0,260439.0,208113.0,193441.0,158988.0,95138.0,37744.0,492776.0,7465.0,1317776.0,321262.0,5552388.0,,,,10.225000000000001,10.225000000000001,3273284.0,961328.0
334,44,2014,10.1,10.1,10.2,10.4,334766.0,330160.0,336276.0,1349975.0,336125.0,345123.0,332451.0,383696.0,1542134.0,389499.0,390038.0,378901.0,332081.0,359637.0,847176.0,282813.0,204726.0,194644.0,159149.0,98430.0,41443.0,500873.0,7207.0,1314487.0,317480.0,5554645.0,,,,10.2,10.2,3251746.0,988412.0
335,44,2015,10.2,10.4,10.3,10.1,334087.0,331720.0,329367.0,1337675.0,336000.0,344276.0,328032.0,376782.0,1531012.0,384572.0,391892.0,377766.0,332106.0,360618.0,870122.0,307340.0,202164.0,194622.0,161529.0,100592.0,44546.0,508947.0,7658.0,1311295.0,313382.0,5559051.0,,,,10.25,10.25,3229305.0,1018451.0
336,44,2016,10.1,9.9,9.8,9.9,331323.0,335573.0,321129.0,1325416.0,331941.0,340050.0,332296.0,365158.0,1517058.0,381040.0,392596.0,378264.0,331630.0,360891.0,895653.0,332243.0,202519.0,192484.0,159603.0,103711.0,45498.0,510800.0,9504.0,1306259.0,307733.0,5555186.0,,,,9.925,9.925,3203365.0,1045562.0
337,44,2017,9.5,9.4,9.3,8.7,330036.0,337229.0,315229.0,1318717.0,326045.0,337624.0,339819.0,350547.0,1497010.0,378730.0,389697.0,378036.0,329227.0,361735.0,920892.0,336840.0,222317.0,187210.0,160056.0,107553.0,47947.0,514621.0,11855.0,1298346.0,301854.0,5549586.0,,,,9.225,9.225,3177462.0,1073778.0
338,44,2018,8.9,8.7,8.5,8.3,330590.0,338464.0,311564.0,1313355.0,321813.0,334822.0,345156.0,338853.0,1485097.0,380390.0,387063.0,378791.0,328206.0,361187.0,942643.0,340571.0,240885.0,185068.0,159018.0,110177.0,48536.0,515841.0,13042.0,1293453.0,296193.0,5550389.0,,,,8.600000000000001,8.600000000000001,3159639.0,1097297.0
339,44,2019,8.4,8.1,8.1,7.9,332106.0,337094.0,315901.0,1314726.0,316507.0,336105.0,346213.0,330347.0,1471355.0,378311.0,382139.0,380558.0,324733.0,364022.0,966859.0,340525.0,262312.0,182777.0,160980.0,112094.0,50585.0,520674.0,14238.0,1282605.0,288672.0,5556219.0,,,,8.125,8.125,3150103.0,1123511.0
340,44,2020,7.7,7.0,8.7,7.8,333443.0,336110.0,317707.0,1313359.0,311446.0,335913.0,348293.0,327825.0,1458913.0,371446.0,377561.0,382081.0,324279.0,364269.0,991172.0,341907.0,284996.0,179274.0,161618.0,113782.0,51926.0,521970.0,15370.0,1277237.0,283405.0,5562651.0,,,,7.8,7.8,3136541.0,1148873.0
341,44,2021,7.9,7.7,7.7,7.3,335618.0,333243.0,320118.0,1312672.0,309802.0,335342.0,347410.0,333278.0,1453100.0,362703.0,374163.0,382956.0,318207.0,363464.0,1011955.0,340721.0,307770.0,179448.0,158350.0,111831.0,52563.0,517902.0,15710.0,1265658.0,278590.0,5561287.0,,,,7.65,7.65,3129236.0,1166393.0
342,44,2022,7.2,7.2,7.0,6.9,335080.0,334137.0,319144.0,1307411.0,307778.0,334346.0,346143.0,343461.0,1448565.0,350264.0,373417.0,381423.0,313760.0,365150.0,1018078.0,340748.0,312180.0,196683.0,152877.0,110863.0,53483.0,529880.0,15974.0,1256145.0,273168.0,5560079.0,,,,7.074999999999999,7.074999999999999,3121126.0,1182808.0
343,44,2023,6.9,7.1,7.3,7.4,334919.0,335488.0,319521.0,1302604.0,307114.0,331920.0,344049.0,349460.0,1442662.0,339298.0,375041.0,378863.0,307995.0,364855.0,1019714.0,340206.0,314653.0,213610.0,150627.0,109832.0,54738.0,544923.0,16116.0,1244569.0,266167.0,5554472.0,franck leroy,Droite,DVD,7.175000000000001,7.175000000000001,3110121.0,1199782.0
344,44,2024,7.4,7.3,7.4,,332793.0,338627.0,317905.0,1300863.0,308632.0,327614.0,346712.0,350788.0,1430296.0,331616.0,373385.0,374507.0,303763.0,366336.0,1022675.0,341699.0,314640.0,232111.0,148272.0,111160.0,55489.0,563527.0,16495.0,1232363.0,257180.0,5549724.0,franck leroy,Droite,DVD,7.366666666666667,7.366666666666667,3097495.0,1219866.0
345,52,1982,7.3,7.4,7.6,7.7,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.499999999999999,7.499999999999999,0.0,0.0
346,52,1983,7.7,7.8,7.9,8.3,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.925,7.925,0.0,0.0
347,52,1984,8.8,9.2,9.5,9.8,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.325,9.325,0.0,0.0
348,52,1985,10.0,10.0,10.0,9.9,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.975,9.975,0.0,0.0
349,52,1986,9.8,10.0,10.1,10.1,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,10.0,10.0,0.0,0.0
350,52,1987,10.1,10.0,9.9,9.8,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.95,9.95,0.0,0.0
351,52,1988,9.7,9.5,9.4,9.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,9.4,9.4,0.0,0.0
352,52,1989,8.8,8.6,8.4,8.4,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.549999999999999,8.549999999999999,0.0,0.0
353,52,1990,8.1,8.0,7.9,7.7,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.925,7.925,0.0,0.0
354,52,1991,7.7,7.9,8.1,8.3,,,,893627.0,,,,,676930.0,,,,,,387671.0,,,,,,,204240.0,,0.0,,3071600.0,,,,8.0,8.0,0.0,0.0
355,52,1992,8.6,8.8,8.8,9.0,,,,897727.0,,,,,690011.0,,,,,,404693.0,,,,,,,199249.0,,0.0,,3090225.0,,,,8.8,8.8,0.0,0.0
356,52,1993,9.2,9.4,9.6,9.9,,,,902299.0,,,,,704198.0,,,,,,421558.0,,,,,,,195199.0,,0.0,,3110784.0,,,,9.525,9.525,0.0,0.0
357,52,1994,10.1,10.1,9.9,9.7,,,,905960.0,,,,,718664.0,,,,,,434764.0,,,,,,,193128.0,,0.0,,3128438.0,,,,9.95,9.95,0.0,0.0
358,52,1995,9.4,9.1,8.9,9.0,,,,905372.0,,,,,732903.0,,,,,,446642.0,,,,,,,193077.0,,0.0,,3145757.0,,,,9.1,9.1,0.0,0.0
359,52,1996,9.3,9.5,9.5,9.5,,,,902273.0,,,,,748417.0,,,,,,446249.0,,,,,,,203172.0,,0.0,,3164039.0,,,,9.45,9.45,0.0,0.0
360,52,1997,9.5,9.5,9.4,9.2,,,,897796.0,,,,,763952.0,,,,,,446220.0,,,,,,,212421.0,,0.0,,3182305.0,,,,9.399999999999999,9.399999999999999,0.0,0.0
361,52,1998,8.9,8.8,8.7,8.7,,,,893858.0,,,,,779938.0,,,,,,445876.0,,,,,,,221747.0,,0.0,,3200459.0,,,,8.775,8.775,0.0,0.0
362,52,1999,8.7,8.5,8.1,7.7,218447.0,234816.0,212276.0,890895.0,222494.0,224434.0,231691.0,229781.0,795339.0,231227.0,194667.0,139664.0,204840.0,153493.0,444358.0,152563.0,138302.0,110981.0,50434.0,47564.0,18339.0,232308.0,4990.0,857060.0,198957.0,3219960.0,,,,8.25,8.25,1839727.0,523173.0
363,52,2000,7.3,7.0,6.7,6.4,218996.0,232074.0,211161.0,889956.0,221242.0,224260.0,233293.0,231882.0,815305.0,230976.0,211670.0,140777.0,203698.0,152060.0,445182.0,153887.0,139235.0,120338.0,47212.0,48946.0,19117.0,240797.0,5184.0,857754.0,202986.0,3248994.0,,,,6.85,6.85,1857321.0,533919.0
364,52,2001,6.2,6.3,6.4,6.5,219070.0,228357.0,214323.0,891960.0,217691.0,225128.0,234818.0,233327.0,837156.0,230165.0,229106.0,144558.0,204066.0,148704.0,442723.0,153265.0,140754.0,120914.0,57912.0,45525.0,20021.0,249729.0,5357.0,860111.0,208618.0,3281679.0,,,,6.35,6.35,1877820.0,543748.0
365,52,2002,6.4,6.4,6.4,6.5,218796.0,225366.0,218659.0,893402.0,211974.0,226906.0,235863.0,235464.0,861614.0,231187.0,232371.0,162592.0,205653.0,143642.0,438991.0,153000.0,142349.0,121954.0,69583.0,40918.0,20412.0,258414.0,5547.0,862228.0,212413.0,3314649.0,,,,6.425000000000001,6.425000000000001,1898658.0,553763.0
366,52,2003,6.7,6.9,6.8,7.1,217894.0,223670.0,220948.0,894878.0,207308.0,230257.0,236365.0,236494.0,882396.0,231580.0,233790.0,180532.0,207696.0,141759.0,437752.0,151871.0,144122.0,123459.0,80451.0,36305.0,21562.0,267433.0,5656.0,865216.0,215956.0,3347675.0,,,,6.875,6.875,1919033.0,563426.0
367,52,2004,7.3,7.1,7.2,7.3,215276.0,225922.0,220081.0,892093.0,203158.0,232715.0,236139.0,238989.0,901713.0,232562.0,232572.0,197590.0,212073.0,142697.0,438566.0,151327.0,144542.0,124139.0,89936.0,33282.0,22242.0,275199.0,5600.0,872213.0,218942.0,3379784.0,,,,7.225,7.225,1936503.0,571068.0
368,52,2005,7.0,7.2,7.3,7.4,213689.0,227186.0,219012.0,889532.0,202340.0,232031.0,236149.0,240794.0,922086.0,234604.0,231979.0,214709.0,216488.0,143790.0,439726.0,150017.0,145919.0,125495.0,98039.0,31974.0,23496.0,284858.0,5854.0,879189.0,221826.0,3415391.0,,,,7.225,7.225,1955408.0,580794.0
369,52,2006,7.5,7.4,7.4,7.0,213601.0,228293.0,216517.0,889919.0,204035.0,231535.0,237832.0,241847.0,940306.0,235909.0,230856.0,231694.0,221539.0,146850.0,438626.0,146611.0,145165.0,126793.0,98559.0,40211.0,22178.0,294457.0,6716.0,887105.0,223672.0,3450413.0,,,,7.325,7.325,1977075.0,586233.0
370,52,2007,7.0,6.6,6.4,6.0,214715.0,227054.0,214248.0,889396.0,209023.0,225748.0,240377.0,242778.0,947154.0,237899.0,232575.0,233902.0,226049.0,165052.0,450088.0,140869.0,144167.0,127973.0,99605.0,48341.0,19422.0,302342.0,7001.0,893614.0,225796.0,3482594.0,,,,6.5,6.5,2001602.0,587378.0
371,52,2008,5.7,5.8,5.9,6.5,216058.0,225797.0,210940.0,886732.0,212279.0,219075.0,244438.0,242680.0,948464.0,238506.0,232123.0,235155.0,229759.0,182294.0,464290.0,138826.0,143170.0,129938.0,101226.0,56189.0,17309.0,312004.0,7342.0,898680.0,227066.0,3510170.0,,,,5.975,5.975,2017490.0,594000.0
372,52,2009,7.3,8.0,8.0,8.3,219651.0,221943.0,212296.0,886448.0,212780.0,213950.0,247422.0,242326.0,948268.0,240981.0,231879.0,233082.0,233046.0,198878.0,481445.0,139364.0,143203.0,129887.0,102254.0,62841.0,16778.0,319797.0,8037.0,903090.0,228450.0,3539048.0,,,,7.9,7.9,2033594.0,602364.0
373,52,2010,8.0,7.9,7.9,7.7,224559.0,219662.0,212117.0,883393.0,211272.0,212962.0,247042.0,242345.0,951867.0,243315.0,234571.0,231636.0,236093.0,215756.0,497499.0,139551.0,142192.0,131181.0,103550.0,68380.0,16703.0,328537.0,8723.0,910199.0,229885.0,3571495.0,,,,7.875,7.875,2051016.0,610280.0
374,52,2011,7.5,7.4,7.5,7.7,230415.0,220197.0,210590.0,879018.0,208514.0,216584.0,243330.0,244125.0,954546.0,244238.0,235790.0,230393.0,236406.0,231958.0,513503.0,142784.0,138761.0,130756.0,105156.0,70063.0,21700.0,335904.0,8229.0,918142.0,231124.0,3601113.0,,,,7.5249999999999995,7.5249999999999995,2065522.0,617449.0
375,52,2012,7.8,8.0,8.2,8.5,235068.0,219890.0,209153.0,874162.0,206332.0,220964.0,237713.0,247073.0,962696.0,245930.0,237983.0,231710.0,239474.0,234435.0,529463.0,161262.0,133766.0,131008.0,106180.0,70356.0,26176.0,341228.0,7508.0,925065.0,230633.0,3632614.0,,,,8.125,8.125,2071293.0,636256.0
376,52,2013,8.6,8.9,8.7,8.6,239416.0,221514.0,206617.0,867024.0,204053.0,224567.0,231787.0,251411.0,966888.0,245171.0,239460.0,230846.0,241631.0,235451.0,547107.0,179784.0,131872.0,130550.0,108081.0,71492.0,30038.0,347112.0,6951.0,932721.0,230160.0,3660852.0,,,,8.7,8.7,2069363.0,658768.0
377,52,2014,8.6,8.7,8.8,9.0,244067.0,224428.0,204420.0,861502.0,205100.0,225941.0,226041.0,255293.0,973238.0,244521.0,241643.0,231781.0,243683.0,232888.0,562101.0,196308.0,132905.0,130639.0,108554.0,73146.0,33864.0,352988.0,6785.0,941004.0,228826.0,3690833.0,,,,8.774999999999999,8.774999999999999,2067628.0,682201.0
378,52,2015,9.0,9.1,9.0,8.8,247891.0,228531.0,202336.0,857586.0,205125.0,225495.0,224630.0,255630.0,976525.0,245324.0,242247.0,233324.0,245890.0,232134.0,578195.0,212606.0,133455.0,129629.0,110573.0,74339.0,36911.0,358730.0,7278.0,947476.0,225164.0,3718512.0,,,,8.975000000000001,8.975000000000001,2066245.0,704791.0
379,52,2016,8.8,8.5,8.4,8.4,247292.0,234437.0,200128.0,855412.0,204390.0,222801.0,228093.0,251359.0,976542.0,247028.0,243565.0,234590.0,246542.0,230972.0,597920.0,229205.0,137743.0,126691.0,111531.0,75958.0,37876.0,361028.0,8972.0,946730.0,218459.0,3737632.0,,,,8.525,8.525,2062926.0,727976.0
380,52,2017,8.0,7.9,7.8,7.4,248778.0,236379.0,199886.0,856698.0,202390.0,220660.0,233762.0,244331.0,974485.0,249202.0,244391.0,236561.0,245084.0,231815.0,618355.0,231580.0,154960.0,122717.0,112508.0,77876.0,39439.0,363430.0,10890.0,944632.0,214391.0,3757600.0,,,,7.775,7.775,2062998.0,749970.0
381,52,2018,7.6,7.5,7.3,7.2,249815.0,240601.0,201058.0,858775.0,201345.0,218265.0,238107.0,239236.0,976111.0,254038.0,244819.0,238018.0,244066.0,231546.0,636352.0,232430.0,172376.0,121329.0,112569.0,79719.0,39879.0,365793.0,12297.0,944392.0,209910.0,3781423.0,,,,7.3999999999999995,7.3999999999999995,2066432.0,770599.0
382,52,2019,7.2,7.0,7.0,7.0,251196.0,246940.0,208923.0,862326.0,197231.0,218052.0,238120.0,234021.0,977955.0,258241.0,244900.0,240793.0,242242.0,232377.0,651565.0,230655.0,188533.0,122856.0,112626.0,80726.0,40218.0,369778.0,13352.0,944837.0,204459.0,3806461.0,,,,7.05,7.05,2072658.0,788966.0
383,52,2020,6.8,6.6,7.8,6.9,253239.0,247742.0,211249.0,866063.0,196905.0,219393.0,238516.0,233007.0,978512.0,258428.0,245191.0,241886.0,239874.0,235215.0,669430.0,229523.0,204692.0,124148.0,112058.0,82922.0,40987.0,374064.0,13949.0,944051.0,203196.0,3832120.0,,,,7.025,7.025,2079790.0,808279.0
384,52,2021,6.9,6.6,6.5,6.0,255238.0,247279.0,213207.0,870930.0,199224.0,221252.0,237247.0,238350.0,985120.0,256384.0,247249.0,243137.0,236288.0,235913.0,684525.0,228985.0,219627.0,126890.0,108983.0,82532.0,41231.0,373373.0,13737.0,940051.0,201246.0,3853999.0,christelle morançais,Droite,HOR,6.5,6.5,2091963.0,821985.0
385,52,2022,6.0,6.0,5.9,5.7,253344.0,250096.0,216819.0,878886.0,202693.0,222713.0,236661.0,244274.0,990157.0,250441.0,251149.0,244293.0,231682.0,236722.0,688059.0,229312.0,222025.0,142327.0,105273.0,82430.0,42292.0,386917.0,14595.0,935197.0,200075.0,3879216.0,christelle morançais,Droite,HOR,5.8999999999999995,5.8999999999999995,2105765.0,838254.0
386,52,2023,5.6,5.7,5.8,5.9,252614.0,252066.0,220266.0,884105.0,204802.0,223808.0,235229.0,248907.0,994319.0,245052.0,255735.0,244625.0,227652.0,237779.0,688841.0,228291.0,222771.0,158075.0,103519.0,82221.0,42863.0,401024.0,14346.0,930135.0,197803.0,3898424.0,christelle morançais,Droite,HOR,5.75,5.75,2116203.0,852086.0
387,52,2024,5.9,5.8,6.0,,251917.0,253759.0,222954.0,891524.0,208696.0,222160.0,237714.0,250325.0,995215.0,240436.0,259891.0,244563.0,224251.0,239830.0,689982.0,229200.0,220952.0,172643.0,104548.0,82302.0,43483.0,417612.0,14636.0,923923.0,193996.0,3918256.0,christelle morançais,Droite,HOR,5.8999999999999995,5.8999999999999995,2126569.0,867764.0
388,53,1982,6.9,7.1,7.3,7.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.2,7.2,0.0,0.0
389,53,1983,7.4,7.5,7.7,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,7.65,7.65,0.0,0.0
